source,model,storage,lock_status,price,condition,url,timestamp
ebay,iphone 13,128GB,locked,265.0,Brand New,https://www.ebay.com/itm/357032914837?_skw=iPhone+13&epid=7065011220&hash=item5320d1ef95:g:tnMAAOSwbGFoQDAt&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fQD0Q%2FeqGc%2BX1Jf7%2FB2gXaTGnwvAqcrbvuRrVANoMhfRwKlynFQ8DC%2FlN3Vn72YoHuEZv%2BMgPkfMg0wYBsoqKPv0Na8fMY6R%2BJgM7AehZCMypB2QnggtX1Fk2n8mt5vPD63aBnK4wgDlpaX2TjddphCD%2BGOMAlPHc6XI9US2sapMCHW33BsXXfSDjMOn1MokyPs%2BZDGkH7KcnrlFQRGSachoRsRTXwQp5r4rGvABDhLg%3D%3D%7Ctkp%3ABk9SR8jc1tjqZQ,2025-06-09 12:34:11.932846
ebay,iphone 13 mini,256GB,unlocked,284.95,Very Good - Refurbished,https://www.ebay.com/itm/304657420318?_skw=iPhone+13&hash=item46eeff501e:g:pwQAAOSwHxhlDb9P&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fKUzy3b0U3Nfrpm82Vl8kjAMPwkQCmhoj9%2B0KKUOGaIuCU83MJCbmOyiXl9rnZOlki8AJ%2FtPiwHEaQEb9LOZbmOMdxpAKQBo4PQr3MPVw2%2BtJHrR5IFqWTnkO2xPQYwbiq%2FvjK%2BIahHW%2BlA%2Fx0idblFSrAsilD2Drj2R84RZ67DwCrUd9FdS99McKnb7JGHLboLCzi4ZULoU2gJ7p1gdb8Z8H5vPKbpx5qABGJtioVsapgmJvo4l2usIK4FF2NFAPu8LC0gXDKAoO1my2ke92Z%7Ctkp%3ABk9SR8jc1tjqZQ,2025-06-09 12:34:11.932846
ebay,iphone 13,128GB,unlocked,249.88,Pre-Owned,https://www.ebay.com/itm/296308565225?_skw=iPhone+13&epid=11049276145&hash=item44fd5de4e9:g:OggAAOSwmjtl-1XV&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1crMqBMQeDP1M7OanY2RAFsRpTukAMoUWlyQPdmcDtn6sv0nKfSPhQW5Wnnw511qmED0aVRL52Vx4uTzp6ysp1B%2FR%2F0SB2KP5QM2OPVhylDY5NK03fB2AvXVYFWzf%2F6VjyAkfeXIQxwJHmZ%2FUOuZQuexVBug6HRiCwHorOM97%2Fkr0Vg%2F7XKZsKgUdmlr6KrvdJLeR1oPn4PJ8cJdOjPMp8ahyov7Q6cSpHCONHkgvp5mQ%3D%3D%7Ctkp%3ABk9SR8jc1tjqZQ,2025-06-09 12:34:11.933846
ebay,iphone 13 pro max,512GB,unlocked,549.03,Excellent - Refurbished,https://www.ebay.com/itm/356345119003?_skw=iPhone+13&epid=19049287640&hash=item52f7d3011b:g:Z0YAAOSwcUVnUkJW&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1e5r16%2Fwx10a8SCImYGFQYrRa5%2FmP1ZBipGj2NpsWkbycIdzIolZIBnOssC4%2F9h01b9iuomVorEpjB7LzkQ2AKHl%2B34r%2B6l9ZTg3vntnw9u%2BoAhI5jzTF7oJlvzr6Dajv%2FmovrGD3vWUbUo5%2BwzqI889nEpqn1taLHsxAa3YoV%2Fa4fouc3YX%2F4lTJZoHqqJ--9LTHfqsY4ea2OJrXjZ3aSaWHP7dvlOqOivB87y2qOQxg%3D%3D%7Ctkp%3ABlBMUMjc1tjqZQ,2025-06-09 12:34:11.934863
ebay,iphone 13 pro max,512GB,unlocked,483.78,Good - Refurbished,https://www.ebay.com/itm/356494369254?_skw=iPhone+13&epid=28049285680&hash=item5300b861e6:g:8ncAAOSwljRnkTwt&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fhzwtkhZaVRFkt4jTHGzBd5XJaOG08ZOdBPdBbkXWjY3jtRQ%2F3uPUCWg9Sc57d4ouOrWlLWo0byARaS%2B4f68YVkkOgDZLwbqfQk2HTeT2cKxPxkWwRrn0ZMvL5Afch3%2FM9OoIvRCqWsnO8gEBOK%2B6ArHwz6Oa%2BWxjUpTmAhg%2F7rSu8IH1mqZozEYJGinFHUZGBLdv8EvYPyKHLXcJh7AK4BDrsD6KsBCmMkORYTzAjpQ%3D%3D%7Ctkp%3ABlBMUMjc1tjqZQ,2025-06-09 12:34:11.934863
ebay,iphone 13,unknown,unknown,300.0,Pre-Owned,https://www.ebay.com/itm/127165742561?_skw=iPhone+13&epid=19049287599&hash=item1d9bab3de1:g:cJgAAeSwzvhoRulx&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fm--RO4hzlVN%2Bz0dxg4kUxhKKHJGMZ%2B2wFJJyVPqsDe5bCCq0rKN9Dx7muZ9cYqWupJUpcsvN4%2F3lv%2B0wCa%2BHcjjtoTUtMESt87Ye3jyogoV5trSobQN8AcbAfBjzOyFS6uyhlcNOdiAG0HK%2FO4jtqLorQ7xviCpmAG1rirEfUBi2ijp4m4nvuf37G2yhnS9%2B5DyznAcFUbXEbVSKtURBQamPKo0rUBvV%2BoyauRjevd2L0yR%2FodmuNRiJJF3tSqhjU7ThGQx3BFEYQR9GaROgP%7Ctkp%3ABk9SR8jc1tjqZQ,2025-06-09 12:34:11.936872
ebay,iphone 13 pro max,256GB,unlocked,498.0,Excellent - Refurbished,https://www.ebay.com/itm/405923130307?_skw=iPhone+13&epid=15065002373&hash=item5e82e76bc3:g:V7EAAOSwbhFjLLxB&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cGMLaTterGraVs1iupeTVu44iphq9jl%2F7RvvfF0EPMYECDIMJL%2BkeEKz%2FoYwKu7xDlMhA6VMmlN3q9uO9oXR8feK%2Fw5J3rVGHTasI6D2G1OQM7vQf5s5YQc%2Bh%2FJ5bY50S2iKFN1zVbyfIqQk04ldZ9nDF91sBxDcVx%2FE86gxYaK93ysDRkHTVMPX7ZNOuDgOEpqL9u%2BZ4gKRov1lVGLyGjlal1T8oUkrZIOq4QJP2JeuWHlXzmEmgxDadWptt6NO5VqjtmF0SPkKcuRTfnqrye%7Ctkp%3ABk9SR8rc1tjqZQ,2025-06-09 12:34:11.936872
ebay,iphone 13,128GB,unlocked,309.77,Open Box,https://www.ebay.com/itm/285775265128?_skw=iPhone+13&hash=item4289887d68:g:lXIAAOSwcUpl-ztF&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cDL6YlpqqECBWe31YRAtVVaI%2FSpKmlwUVqVJE%2FxIJnvvuTZX%2BhPmAIP6A2yrY8EE5%2B3rTcDPPQs5gvM%2F3tnD0urjP%2Fj9Mu9ZSVyY%2BBNaHNWvfaXlkOyt%2FE9OXJYvICw5XuX74urAVin0rwxNjdAWwPtG5mekZ8YXjbzUudtC2taBYlv88uxERVm%2FYj3ExN88V693LAtGUXcU5omqi9uk9mtJS3OpL47d09rjleSikjDA%3D%3D%7Ctkp%3ABk9SR8rc1tjqZQ,2025-06-09 12:34:11.937872
ebay,iphone 13,unknown,unknown,1500.0,Pre-Owned,https://www.ebay.com/itm/387852869651?_skw=iPhone+13&epid=12049274312&hash=item5a4dd52013:g:U2sAAOSwFpVnkpo0&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1e2RsGfSJk5ejSC%2B9bfy0MTFrHb4UxnJf7V6SzYqJwaPqOPkXOqiQeGfswCgKkoKp%2FwxIgPBcWRLkmyP2BvZMR8uxu7BimhhDM9goEeJs3wBjSkG64wnRA1EhByFJZRYl%2BNo0POGZCeLNd3WEgYPguYOlyqGrWMh9o%2FzRJ3%2B4bHjkPkgrJOa%2BLw7nU9CVzlyLLOlXIIZ0%2Fu9OFXDJ5uk12RJhXT24USdNjmLBl2gH0D2g%3D%3D%7Ctkp%3ABlBMUMrc1tjqZQ,2025-06-09 12:34:11.937872
ebay,iphone 13 mini,128GB,unlocked,274.95,Excellent - Refurbished,https://www.ebay.com/itm/304517572707?_skw=iPhone+13&hash=item46e6a96863:g:XHsAAOSw~TtlDb2g&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cqpWxeVKU708YPHJwXuEsiJ%2FqR6fwXuiA0FurKPx8CEHFvOHXyP8N1L5OR8VQqReCsVGoOKliI5DqJ2cV21gCPR7CM%2BPqAXLg8iSDDEszelJeFQ7aXYfb0afA8xdiPMBMcC4DCahAd3I4HEGMsQwmYA9f6%2BFFjYhzI0i429aVaKD8xOItbs5Fw2JUpBWdxWwCYdJX6V5PGjHCdYbUl2%2BPVhYm311fVRynhcke%2FP0mqEg%3D%3D%7Ctkp%3ABlBMUMrc1tjqZQ,2025-06-09 12:34:11.938940
ebay,iphone 13 pro max,256GB,unlocked,400.0,Pre-Owned,https://www.ebay.com/itm/396723011709?_skw=iPhone+13&epid=14049280233&hash=item5c5e88c07d:g:wpcAAeSwqkRoRvjq&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dVdnRBDPdoLm7Vzqr2ASsHvcMMb4MHmfwRvMppK8YMz21oRbNNYTcZ2b%2BZzPe0OXugaYViuND8b6%2FJD5wpejtGEi8B%2FPnHU%2BOG7ZPtPYcfRFSPiW3bBAsZ94zUpU3AgM541rCASMxuvuxX9jRq7%2F7C%2BicI0Wg0JGMF0Nx9FySM847sMSZgSyiBpMtnPJVeEv2EqGBbbOoEqsW1pyV5sZn6WfHDX4CgCjiwNoi4NSvueA%3D%3D%7Ctkp%3ABk9SR8rc1tjqZQ,2025-06-09 12:34:11.938940
ebay,iphone 13,128GB,unknown,224.99,Pre-Owned,https://www.ebay.com/itm/177175760047?_skw=iPhone+13&hash=item29407f8caf:g:s58AAOSwDdZoRu31&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fXENfg3p7P4ZZPZUYOvcOgO1Tqzze8ylA%2BDgPYorNk0oqAZDgGtiFnTC%2BWSc4pwKsV6dXrqXHbTTKXZuB%2F8%2F7trR%2FFENYNJHQcwWIES4CcKdbTzgNCbbuX2ewS5ollAaNAEucn8r5p7D4rewYklUgDA7A1mj39UyLUlC1LtWZBpnwNaeDp3PaOF9CrJahMllIXVYxiZvZBAEWK8XzG4SjSKIhUwQYm5tMJlIPDs5I1B9z26XmLGr8e4re87qFiGf4wqzN1BasrdgeylcZ3zG4M%7Ctkp%3ABk9SR8rc1tjqZQ,2025-06-09 12:34:11.939948
ebay,iphone 13,512GB,unlocked,344.95,Very Good - Refurbished,https://www.ebay.com/itm/304642516226?_skw=iPhone+13&epid=24049280212&hash=item46ee1be502:g:KWAAAOSw0q5lDb8E&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cFkBlI%2BosfsS1SmxcOyMubJFmd8qHb3WPATu4BaKVSW8IQu7ljx6M3zJHu5Ph%2B2cEN2CT6v9QkWLJGRTl68TwkD1WjNKkorjiZ5EV3LkUtQ0v0z2S6BVjXfbUWdUjk8kXP9X2kDhxbJaqOQ8UKSbUxPER1a23rVdyIBoGBNSc%2FUpuyK5Q%2FVkgP%2FFdZumPaYowlfxF%2B%2BB49UDfhwaeHzkPwaIa%2FxlRgsqUGo5qWAiUwng%3D%3D%7Ctkp%3ABk9SR8rc1tjqZQ,2025-06-09 12:34:11.939948
ebay,iphone 13,128GB,unlocked,279.97,Pre-Owned,https://www.ebay.com/itm/256568231216?_skw=iPhone+13&epid=11049276145&hash=item3bbca88530:g:gDQAAOSwdRVmjd4l&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dYe4FKIzacETxR7Rf%2F2C0AY17BLvbFpIStqlluU3%2B5L166WEb%2B6Ar%2Bipyfz2BkMbE9nRjDeCNIZbYPwUHISomoQNmWgvkDWWfVa0TuYPvDGBIPPMWcgHTLtLawCytOERN3evc%2FLAry7vMTIHNl4EXteiMN63DhyLY35Mql1ngO4PW5zVRX7%2FlobQUFZNNrS6kjMrfQN%2BrITXgrTkghe44UQisj0zdMtLjAP4iuEYvJuQ%3D%3D%7Ctkp%3ABk9SR8rc1tjqZQ,2025-06-09 12:34:11.939948
ebay,iphone 13,128GB,unlocked,316.95,Open Box,https://www.ebay.com/itm/376207287737?_skw=iPhone+13&epid=11049276145&hash=item5797b3a5b9:g:2~kAAOSwXepoD~k2&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1ffSy1KmZafApe9%2BW9uF6bFAAAPBpwqykIF5WQkho3jiuJbOUvfH8433QyWvK0%2F9g6VKZkte4CFClonOGW4WC8uKCZWSSqL4u3bVlq8M6LwfWQvuii0mlwVuANo4qKhw4YaWq1A1poQdXmUdseuhAju2mF9r2oCvTM8z0afQ84qDyp3c6k4JZWo2Zja4h1eGuATta5grwYxrk3pVVyd7rusSVauUfmGPMhSIZIiQJrhXA6aMq5UNiXMLKMETbTDtAI5AExPjRYdO8zGTNSNTx70%7Ctkp%3ABk9SR8rc1tjqZQ,2025-06-09 12:34:11.941045
ebay,iphone 13,128GB,unknown,224.99,Pre-Owned,https://www.ebay.com/itm/177175760046?_skw=iPhone+13&hash=item29407f8cae:g:HOwAAOSwxD5oRu34&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fPYMK97SQ%2Ba1%2F2wwCLwwfYXt%2FsjLlk5YFG8wbH7nDetUUJdAXGlPd0pqDP6xts78BY4ShcQ6Z2El%2BGEuFyTD2R%2FVPjOU%2BU9%2BBXyS1YLbOYcijfrbZ98yYup7PWN%2BPq%2FN33cvmmlujVygD7ORactRSn1kkZkMHLrMY0bF8HFYtezJauzWSQ3q5ZWf1PX%2BK2wMZKeZ1ukoCeiHjWM0MNVt9yz1FEo5dahJEXSr49zYUh2w%3D%3D%7Ctkp%3ABk9SR8rc1tjqZQ,2025-06-09 12:34:11.941045
ebay,iphone 13,256GB,unlocked,329.0,Very Good - Refurbished,https://www.ebay.com/itm/306343950776?_skw=iPhone+13&hash=item475385b9b8:g:xtUAAOSwXRtoRvWf&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fKHCqlp2tFK4fmdXbxKbhfsnMp7%2BA7DjDKSmdXkCHvMzR8V%2FNArqb8m0%2FX53pIUF6djz11UmHCalH8GzQM8CMZ8YpWVJVIXhARzn%2F5yfZ55PzVDJZQadm1%2F5%2BSLMu2yopdoGy6J3jM9TXUEbE9QEwBr4NURbkSC6gise6Wf2XPO7OGjpO6P6d%2FretTcF6UbxGpngTD11FSjBNDm6%2F%2BRWOTVJVHqr9EsS57EalezbSA8Q%3D%3D%7Ctkp%3ABk9SR8rc1tjqZQ,2025-06-09 12:34:11.942057
ebay,iphone 13,256GB,unlocked,359.99,Open Box,https://www.ebay.com/itm/175945719377?_skw=iPhone+13&epid=19049287637&hash=item28f72e9e51:g:s4cAAOSw3WllIHuV&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1daMZIt4MJGW1OHKd7dH1d71hBeoFv20HQGLqzDTJzB79PsaezYngZoS1ifkaHxzGYPZ3lhhh1cDaWNbdVw0NRFw%2BUgMr5rK%2BL2kYB5aZDTdLxJ0DJhjN6PjToZEHZ12HJ0mmwxxhqLYxP%2F3ysrUh3PMafKWerojidUHI0CwsLF8hRc2WOT9JBbLQSSikrnmTBfM2550ZlvmvEnK%2BU7PEYsWpdP8Z8UpwSpNdMWAubpAeYKThlOZppoAK3YXxEEG94J6vtMfu5UWL%2Fx5EIrMIbC%7Ctkp%3ABk9SR8rc1tjqZQ,2025-06-09 12:34:11.942057
ebay,iphone 13 pro,256GB,unlocked,385.95,Very Good - Refurbished,https://www.ebay.com/itm/364011282445?_skw=iPhone+13&epid=2320328612&hash=item54c0c3600d:g:V7EAAOSwbhFjLLxB&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cqIT0Fj1SERlzQK9v8EBr0bT%2FH6gusRMb0Whm42M2J3QqVfliBxW7wkaDAPcPIp6F5MrO2PCG5BQeezT57pK%2Br9rfea20q3hq3VmcLscIn3XQZzLkUaFkxYj53%2BaFFjzLHqOy6CZAYa7LC1TOSZP9TjCBPOdvkzgZT30R9GTdViRgO9YgQ%2FjBLMKcqmlCZ2etlGUqnTccL%2Fkr8ghoUvDi3HQVpDB7ukrcvMgzTeK0sBnpO4ABKUmBnEyqCyyBEL5Lhqhpeymd7sf5WuBGM2dG5%7Ctkp%3ABk9SR8rc1tjqZQ,2025-06-09 12:34:11.943497
ebay,iphone 13 mini,128GB,unlocked,269.0,Excellent - Refurbished,https://www.ebay.com/itm/335954515423?_skw=iPhone+13&epid=9049279823&hash=item4e387315df:g:z9YAAOSw-4RnckeM&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1ep%2FUCYzipBZrDhZ4BUUdnkgfCCItR06lGIqElIXDeNlREBNvB3y%2FmLvtu8i1D7V%2Bhf6zX5z9mTi5Yqm%2BY%2BErlZGAGWINpCNlPP192ufbx79b2Cio9kH0HoMOk9KTm08mwDVFJNIBkdff5MzRt52p6S7WxLsZSOB57rpltDVLHvusoeXQatD%2FxpLfEjfm2XM3totgoa6cshoEcGyWMm3c3dfAbFwIeat45LpjVopLKY3w%3D%3D%7Ctkp%3ABk9SR8zc1tjqZQ,2025-06-09 12:34:11.944508
ebay,iphone 13,128GB,unlocked,246.99,Pre-Owned,https://www.ebay.com/itm/186531815655?_skw=iPhone+13&epid=22049282568&hash=item2b6e29a0e7:g:8BMAAOSw74pmgxNi&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cjl%2F8lqoyliv9fF5a56K9T4arSHR6Ic5CU7Y68XcHfkjipKCjBJw5SnxtAd4NZgxCGP5UFxOdjaKDI09skAYCzoAlx%2BhEL%2FoyuVaDRy9RTNDFbropWj508o5mW0NR2aVE%2Ft7dCaCwsFNGLFBhe3cLx398CHOxmkipWOQ35ps6dXb9ZtuolalpPY--dWLv%2Bty0zmj5nH0dRz5Oh9IZjyUtzvMnZ39Kbyu05UFlvFT%2FBjg%3D%3D%7Ctkp%3ABk9SR8zc1tjqZQ,2025-06-09 12:34:11.945508
ebay,iphone 13 pro,128GB,unlocked,415.0,Excellent - Refurbished,https://www.ebay.com/itm/405752973779?_skw=iPhone+13&epid=8049288657&hash=item5e78c309d3:g:U-kAAOSwZjJn-ZU4&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fp5fIxQOLU1NIz8gwhmUHU12jyB0QZNOvP7DL0GH6rwrPKwSoc6MQxeNgxxGhKTljzFbrg1fxPAr7iaDFdrNXObX2b90uAXgmAyghcAqMUoIpYFFDXsTpL%2F%2BiZYkaPWsBteFyqY3medRsofjgf7fzdJpftGufxfO42rc1Qo0dCgLvHG8bzZbgvUDowpDCX06bJmTNHNwFtJj4AeWk84yw2oUReoYVp%2BeZuCiY%2FwlQrjNHoTV59ArtmjnLuQLCNMDiIt3%2FdJAAqfD%2BkQU5sZwDD%7Ctkp%3ABk9SR8zc1tjqZQ,2025-06-09 12:34:11.945508
ebay,iphone 13,128GB,unknown,224.99,Pre-Owned,https://www.ebay.com/itm/336005046371?_skw=iPhone+13&epid=2336045935&hash=item4e3b762063:g:400AAeSwG6loRwvt&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fFJUaClHGrmO7zraVqDSuhZZwaKj1sSDH%2BsTQGMYOXpHXVOOCXHdV2XBq0WGLvAWcjPSHHlJUQUyhJu6%2BUU%2ByWCmFs6DN%2Ft9n6UFy%2BI%2Ftqk19S6%2FOVzdqVdeJ0TKOR%2BEuSHpLXRAtmAa0QsfCqP6tppXLk5gwTNmmuZFj5VWX52Q3%2BazJvIGzMqLBXfVm2EBqPjnqhT32c%2FR3zERpnZg%2FQB9q9pz0UZjgpkqzit%2BI6Vq5UW0KL8XXgP%2B75RXVslqh4rqMAvgtX5ZPL7XUb2WUG%7Ctkp%3ABk9SR8zc1tjqZQ,2025-06-09 12:34:11.946508
ebay,iphone 13,128GB,unknown,214.99,Good - Refurbished,https://www.ebay.com/itm/176484928982?_skw=iPhone+13&epid=18065004250&hash=item2917524dd6:g:nQIAAOSwWTRmnuR6&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1c8BB1wanqCjjt%2BVjNJ08CW8knTnHhHZttJdws0cdnKdfgzJ7lNqBxbh4s4pd4JPuxGgQDZ8ziCnhG0Xmn6t%2F88Blhx0THsI6YZ5V7U7pkgbvBe72fZLCqS%2BnJXi5yCDUcanlwevKgTY8lwDCcFUbDoW9OLvbejYzq4w1QPEc6kj5mIuU4nqRWNl6O10FAqNZTU%2BQZ50QRSx5%2BFz0Ifylxw%2FdwLnw5IKKtjQpYAYWJuuy7yEWgfslhXDzzoPZNrpHeVpDH%2BqlNyeqdihxqrNwCE%7Ctkp%3ABk9SR8zc1tjqZQ,2025-06-09 12:34:11.946508
ebay,iphone 13 mini,128GB,unlocked,271.95,Excellent - Refurbished,https://www.ebay.com/itm/364535980529?_skw=iPhone+13&epid=3049291490&hash=item54e009a1f1:g:3aUAAOSwmdtkXQPZ&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dQEjQr9VzxEdI3eHBPeBU7y5FTkngYQWeiaCoU1Dti2bOpwm6khIwiP7xaWuSUhhe3suU4x1kr4E1izCT0fWJTix4xASR0qBKY6JVdDJRV%2FmD3ayHoSgoGjWOV%2F6o7eSdrCzKA0Vc3BHdCvaNdEurJOjM2PRznAWdCDMVfXfMwhlMG80RVEKRSe9SObkCM9owCAaK6Pig8lxn79muJq9D05kDqTEwhUwy5tafd%2FnoIeQ%3D%3D%7Ctkp%3ABk9SR8zc1tjqZQ,2025-06-09 12:34:11.947508
ebay,iphone 13,128GB,unknown,224.99,Very Good - Refurbished,https://www.ebay.com/itm/196524647106?_skw=iPhone+13&epid=3065004378&hash=item2dc1c822c2:g:m4oAAOSwAGBmo8cF&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1fJrXfxywn%2F85KntKixsQowomYuJwj8DmsKkYJUIOE5j7ZhNLstI0hktAkFTdxqR7QW7mI%2FDuuL%2FdYQZ%2BG71%2BYkhgWZWwJP6ohUcl2QPIcGyF9xFt%2BUHr6uJsDA7KMT5N7YfwXGkeiF%2Bkj1%2Flf0sqUVQv8dDC7ibDiLiavuZBc5xB4B1zjgQlWbqR7FPLQOFm%2B2hdR8YIghzzr6Ukl6pUlNmE1tlekUsOzIrt8zZTkgHORBnEUD7KL4i99TODe9kDg%3D%7Ctkp%3ABk9SR8zc1tjqZQ,2025-06-09 12:34:11.948508
ebay,iphone 13,128GB,unlocked,300.0,Pre-Owned,https://www.ebay.com/itm/177175395510?_skw=iPhone+13&epid=7049287412&hash=item294079fcb6:g:iRMAAeSwAbRoRstR&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fJ5pV8W%2FKI6EfQGoEJp0h2YLzC70yHVL7gyuJ6U%2F1IG%2FdQpdmVo7HbZg65%2BLDVfF3iLJhgWOHUQYrUhTqhqv1V17ZwgVrGhbF1Q7J0SnpWidhDcfHmK%2FG%2FxLyA93iEJ7jDnif3PvYjRt1t84ofLhE8sW%2FtsWViA%2B%2BNfYVRBbXBH2KIAMekR8uEzY3dBGfd6avB%2FF77skzk4A0wpWvjqa%2FaYUD7ob1dfdKCv5wdJUgY8MK9nIZq55%2Fp3WaR%2BO5acCfyP4c2DprwruQf8Dsbek%2F%2B%7Ctkp%3ABk9SR8zc1tjqZQ,2025-06-09 12:34:11.948508
ebay,iphone 13,256GB,unlocked,309.95,Very Good - Refurbished,https://www.ebay.com/itm/295228030112?_skw=iPhone+13&epid=25049270798&hash=item44bcf63ca0:g:opwAAOSwi2RlDb7w&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1fZUMFvdKJoVuzJ2rHgDeQDNj%2Bard3nzPoIHNxjPvbzGTzsY6j6t64f1BwMRpPGnlC9EvozEx6jQ4Z2wDmA4avO5LRiRl5UWX8IBZOVnHVCG9Hq5%2BtFvGCygNj1dBba6wzdP0tJ0AcFEWc3roBEK8o1oE7TOrmBCU1ZfhB%2BvY2r9Yo64YC9gGQpV7Wu0oXo4%2FmhFAweF3nje0g9wH%2Bq%2BQtKqjCHjU1vRDKluAbzrwFGBRNAixC0Vc3ZuYsNhtCUdfc%3D%7Ctkp%3ABk9SR8zc1tjqZQ,2025-06-09 12:34:11.949508
ebay,iphone 13,512GB,unlocked,414.99,Brand New,https://www.ebay.com/itm/306305739599?_skw=iPhone+13&epid=22052771085&hash=item47513eab4f:g:1lgAAOSw0Axmi~Fm:sc:ShippingMethodStandard!46256!US!-1&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1e6fr6%2BfitpHoZRigACe7bW0yXSrMqxbPIlfL9gc0W56bMPRx8KebThN8oTrLP9uxhCY4SiEgRm7KRyIOvtsvXh45wnfP4eV6dpKIHQz68rFbRBLrKM5XdkqUTgPX--UTGs%2F8c%2FnctcgkBio9ySfCVS5gIVIL2J%2BdLHcsUXjbpWJAybDE2SqQwx6rXc%2BXwIEfonnktwiKB5PcawaLyEgv7aMRJZhppkpGbBtdH1puPjwQ%3D%3D%7Ctkp%3ABk9SR8zc1tjqZQ,2025-06-09 12:34:11.949508
