source,model,storage,lock_status,price,condition,url,timestamp
ebay,iphone 13 mini,512GB,unlocked,354.95,Very Good - Refurbished,https://www.ebay.com/itm/304273365580?_skw=iPhone+13&epid=6049292496&hash=item46d81b1a4c:g:l14AAOSw95llDbyN&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1dKt8gHCKXElcMf7x4gB3gvRWfmTBy1k2N6Q%2B5uy%2BPnrV8ZCdUdX8cafnkrMOJRJrkOXpgOvZ%2BCV61VKvsuenEP6yDRVtdNqv5hhVLSvxCvhmm4yL%2FZrynlXtIxMxPUYf21YXvdb%2FpHyrSKSYHo4ZWobgpC0mbQvas2FgJR9Sd3kjhct584%2BrK%2BP%2BFBr%2BeC6bS2fssFqeGSmS7cU8dkXIAkFWBRIgFo9ZG4APzFsIrsv6%2FXd83c2HDePsll6GvnqsU%3D%7Ctkp%3ABk9SR8zc1tjqZQ,2025-06-09 12:34:11.949508
ebay,iphone 13,256GB,unlocked,280.0,Pre-Owned,https://www.ebay.com/itm/326628488268?_skw=iPhone+13&hash=item4c0c93344c:g:sb8AAOSwKCtoRvQC&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eQflLcAyBT2FW6d49OQUW8Hdp%2BuDqcVgyM2xNm0wFelTdwjYhW5hhx%2FelJQpqUlMyWo7o1ZR3to9lj2zSFJVpaUoFiUrPnXiGRERhwYul3wxN%2BKRche6GTXvbarprwVGSO02YkUoRHZss7Ynrekh2wnM4k511chO5R6qiqFOY%2B30GdKGylUaU3cyjRFoc0T05OSug8aXYjTrA4tPFiNifdgZpeTyVB45F483mPe4r6NQ%3D%3D%7Ctkp%3ABk9SR8zc1tjqZQ,2025-06-09 12:34:11.950841
ebay,iphone 13,128GB,unlocked,309.88,Excellent - Refurbished,https://www.ebay.com/itm/364799866194?_skw=iPhone+13&hash=item54efc43552:g:t8QAAOSwXt1l-zLI&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1eXy6HCFnp6JUIzY5HN4uH0ztnmpM3zBwNVZKlDfQY3uX3Vu9rd70%2B7j4K0uC5dohdBRBhy7F7BU1KKnW6Ltn7CvB08EdTNrvCqksVIkxMZZpLf%2Bdg96LXjrdr58cGCJPUpCS7XGQqShfatdahKxe%2BM5pulsVzduIk%2FFolBHYO%2BSIB6rkdlJFxfi%2B%2FM9oRxSh74o%2F7X--wLGRKfiCf4tU8pWEFhDhQI25QyYsB44WBgXvD2m80nmmkGrA3vMXf44I%2FKSBmNke4VP6OMK2eztc82AyxaISEcxT%2Fu%2B9HiLoel4Q%3D%3D%7Ctkp%3ABk9SR8zc1tjqZQ,2025-06-09 12:34:11.950841
ebay,iphone 13,128GB,unlocked,379.99,Open Box,https://www.ebay.com/itm/226743228864?_skw=iPhone+13&epid=11049276145&hash=item34caf319c0:g:5noAAOSwasBoHmqQ&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1dGPJxtveJBxE3W1j9RHX2n4sME1huO5qanoHhaNL3IbHTZXyEzkirI%2Bgp4iiNZPqGxwRdm%2F8pfBdP%2BRhwNx3CuCwB3gmKT4bQ6Dx4T7h40MXC7kck3S0qBZvkHIizeYV9XyXR4sdRkbwiXGPxG0t5HclYtZus5Jq0z%2BYbXFHO23LEG7bAyr7W3sr5uAM1PHkmrZgQ1zyDDpMaYTD0YUiNyT2%2Bljp5cy5%2BdjwLNN%2Fm6o%2FVQxZ7BYUf4RW6Yg8qmFFsFaD62xDpf0ZgsH3MuTrrtXxxlKIIsHDdIkjuei4tUUw%3D%3D%7Ctkp%3ABk9SR8zc1tjqZQ,2025-06-09 12:34:11.951930
ebay,iphone 13 pro max,128GB,unlocked,439.0,Pre-Owned,https://www.ebay.com/itm/388554875829?_skw=iPhone+13&epid=10049287446&hash=item5a77ace3b5:g:m7UAAeSwDP9oRvMB&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1c4XPQcs4y2wFY2opcuENH1zZLrptjNtPD7OgDF%2FqYsQANg3t2FMfEx4CUHZMsuoguSydKsKKJ%2FmUJbQD46Dkv5WpMI5OitgxkBgHGmRnlr2D3UWuvqc%2FcioDfU8jmzd4t9eZD%2FD7cWUP4zxjK6W%2FfjBawj6G6cSHkiUb8QogkFQih1qJgU3qCF93sDhNrlHBS71HQAINCN1TfrMflftiwZT6lRgoWQUFuG5U%2FHGaUiwY%2Fc6H8LbzKCkNJ3x4ykr5ivqMjz%2BKlK1WInp6iQs8eO%7Ctkp%3ABk9SR8zc1tjqZQ,2025-06-09 12:34:11.951930
ebay,iphone 13 pro,unknown,unknown,3000.0,Pre-Owned,https://www.ebay.com/itm/205240510986?_skw=iPhone+13&epid=6065012413&hash=item2fc949aa0a:g:FR8AAOSwMyhnkaV2&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eLNNiFZRxJbKAO8HIYnrE38sxSRxf5B%2BtnOlAHvozFUd9lTNjnOrx8WlQOGS1TOY%2FTp5VmKF%2BNIBn0KXiW4SBSKsuAZPHQ%2Fu4qYwaRskXGj1Q38C6Y5%2BhpnGsiAfIK7%2B5K6K3YEj%2BI57P9YJoHjD0aVmvFywQh8783fFwzSzVCUQUYuCU%2BT0WClXKxhhQ%2FWlnVcAQdTLMOL8DTen5pXEQQ20Z2TdPmVEHhCB6ThP%2BShA%3D%3D%7Ctkp%3ABlBMUMzc1tjqZQ,2025-06-09 12:34:11.952939
ebay,iphone 13 mini,128GB,unlocked,286.0,Excellent - Refurbished,https://www.ebay.com/itm/226272904942?_skw=iPhone+13&epid=27049276471&hash=item34aeea86ee:g:VQUAAOSwksdmrE4B&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cqUhAcStB3Hhu5Anxl89ygRaeSANsicPeuA2DSoBjgiKNq5n9h84syAoiSNnePKBSs%2B5RMvq%2BB5e4F3mVvOtUTYDbVZ3doG6S3hbsRJ0pirQdsTtznktZz6PvL3rYgBxblPft1qBYIor8V86KJ1owAaY0q%2B5pwmizxk3XV4uzGbByRn8z%2BSOjBLdQFQvmP6ZOZ8EkFLfz6gqafxCC3KkEvVUXNe0Idrzste5YZRqjTMQ%3D%3D%7Ctkp%3ABlBMUM7c1tjqZQ,2025-06-09 12:34:11.952939
ebay,iphone 13,128GB,unknown,3000.0,Pre-Owned,https://www.ebay.com/itm/176805371358?_skw=iPhone+13&epid=3052778279&hash=item292a6bddde:g:uloAAOSw7jJnk-un&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dhPMhZr%2FJSEFsdhSfU1NOPRkjhTCkt%2Fp2FWLMa1gjAudBXiW1lSbXFxhVXjpHR3GfFSAICeaZbthxaydfxlolkDH8HOn12yLUTlitfkBzqxCkcH8jF6JdsMu8pCOaKJiX9I6Jew%2Bojzwd6pgrNsBCkipxaqEtmEGH7DD9oiqKnJmDJoIt88JCQNJBnAUmn--lnL%2FTuWA%2FGqB3nz1X06ZKx95C058AI2upP8O0V0GkNoQ%3D%3D%7Ctkp%3ABlBMUMSE19jqZQ,2025-06-09 12:34:14.406813
ebay,iphone 13,128GB,locked,265.0,Open Box,https://www.ebay.com/itm/357032960774?_skw=iPhone+13&epid=2336045935&hash=item5320d2a306:g:86wAAOSwA1ZoQDTx&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cpjHIWxgVM128%2FDtyEBjPUiBNek7mxk5IxpoWvRO8YMtVos7mYViRj77nx%2B9mEw73rqAUoXOhRp%2BnFATkqHktnDhJiKYJpsZRnOwq2aMn3b6A%2B38WoVmHWW4Mp8sb%2B4h1RmQ3Ec9FPe6te7Npznj4RULLpEHOiNBGJcF%2FV882Y4Oq66SZVIemo%2BeNrQz%2FRzrOQjst3eg9hH6%2FkBx51qI6zc41%2F8%2FVTjK3DV5z42VJ3wiMIYoomAWcJN1CXJHQn4oQX70YA%2Bv8moIfAIWFkutEZ%7Ctkp%3ABFBMxITX2Opl,2025-06-09 12:34:14.406813
ebay,iphone 13,128GB,unlocked,305.0,Pre-Owned,https://www.ebay.com/itm/205546016495?_skw=iPhone+13&epid=8049288614&hash=item2fdb7f4eef:g:EqEAAeSwN2JoRiMD&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fIHyp1E0sGYjuO9Y%2Bu%2Bd3Wg05mJnN%2B6aPSxQq7FfBkvMTpU3U47WPoABGHSL4DWq5nQiCvrPzvdU%2BomlpTpJsAvYwCMcUifGGdExThlAgxk1Q%2FTkOAEafh0SRtaG%2BX9O7pJsI52yk98uNI4PNvMw%2B7QEFkN%2FzA%2Fl6mmuChSVnx9HOq6dj91ANAss0AofenQSO3a%2BcwAWErUUvA6v08MQOLN%2B8lhA75jcn8QWvBmCFFb4HhTSuWtso8BfunutmpS9aSaTh3Vhjwtcm4inioNHbe%7Ctkp%3ABFBMxITX2Opl,2025-06-09 12:34:14.407813
ebay,iphone 13 pro max,128GB,unlocked,439.0,Pre-Owned,https://www.ebay.com/itm/388554875829?_skw=iPhone+13&epid=10049287446&hash=item5a77ace3b5:g:m7UAAeSwDP9oRvMB&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1c4XPQcs4y2wFY2opcuENH1zZLrptjNtPD7OgDF%2FqYsQANg3t2FMfEx4CUHZMsuoguSydKsKKJ%2FmUJbQD46Dkv5WpMI5OitgxkBgHGmRnlr2D3UWuvqc%2FcioDfU8jmzd4t5oZ%2FizaonqbGbkKehaCf3okv3KTbWfW4X3ltzN7IO2wMeCz96EMuMtpffJmMalBI6GetVfBXAML1GyBPxDhhmPJKvvF9Dzd3da8aJtLq8fSQsr4k6zdUAMAxuLmeqYpPDA9VfB8YxgamX3bvGRN9S%7Ctkp%3ABk9SR8SE19jqZQ,2025-06-09 12:34:14.407813
ebay,iphone 13,128GB,unlocked,285.0,Pre-Owned,https://www.ebay.com/itm/376229117048?_skw=iPhone+13&epid=11049276145&hash=item579900bc78:g:6DoAAOSwildoG2-i&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fP1vFkN038mk3zFValWTAbLz1ywzNouAje%2BNK4J2DpELn8WhVijEB%2Fto5AwFfa6DOAQCes0jumWR6YjIcH%2FS8LjB1Mx8ioLAw8RtCCr8eb4sx6tsJRF2sMbj8zIvOZY6JFKeIHbOsugpHSMdwQ2IOGN4Wjs82pFgLikQH0t2ljmWUXq%2BmcwiH1hnSI7BSUqcZfZO5cluYgZ9O203uyiYvHt4pXyr0vptSBkCiS9tENj0pCewEByNFrQ4Ij316plZIRVmFgtaI6lecO57lKR%2BeC%7Ctkp%3ABk9SR8SE19jqZQ,2025-06-09 12:34:14.411280
ebay,iphone 13,128GB,unlocked,342.34,Excellent - Refurbished,https://www.ebay.com/itm/354593664308?_skw=iPhone+13&epid=22049282568&hash=item528f6ded34:g:MUwAAOSwuJtjcrgK&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eIN5I%2F%2BC8FtHoP0C0405sr7FsXVLRTGyDfUwVYZRSvghm6qGu5ZPS4IlO55fJzu36mc9C5wjXp6P0KkxLdBOZA%2B859lV4wkPG1g12t0DO%2Ffka2zVcQd872TgvDDk9P4xcIpObCJNfHhoxc95HHq7BHQ99dsu4ulq5bgthDFztK1h5p8HfWc98ZPjAYoYmD%2Fei%2B2MoYZpyNJFiEJAaFzCHOLK1sdmaIZ0dVEyEAtae%2BOw%3D%3D%7Ctkp%3ABk9SR8aE19jqZQ,2025-06-09 12:34:14.412280
ebay,iphone 13,128GB,unlocked,289.0,Very Good - Refurbished,https://www.ebay.com/itm/276265288142?_skw=iPhone+13&epid=11049276145&hash=item4052b1c1ce:g:1eAAAOSwzQliIPaw&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fs1pQLhizu8WHyqZ6UMeBZw4a7mGh0ubKVtOd3wFwtXQrzvJCylipOBRM%2FaGJbt5siAmzL8aEHWqOEbq4IEIIRxRQa1ddGH8TS%2B97AeBx5UgoGxoumgmDPYA1oGDojUQ4htdXhbQH9AXHzgoRIY32TwdOmamiU6qkJH6IveeFV4NkilsClekAyD7oezHQN9k709M%2FFx2XJfH7Y%2BqoJCQODdNd%2B8TCRydezeBwT5M8bAfcoWPtq5fpWxNj9Kml3Y%2Feya2cWUhd1hVyLnlpR6FaA%7Ctkp%3ABk9SR8aE19jqZQ,2025-06-09 12:34:14.413281
ebay,iphone 13,128GB,unlocked,278.99,Pre-Owned,https://www.ebay.com/itm/156827609697?_skw=iPhone+13&epid=11049276145&hash=item2483a76a61:g:k-wAAOSwieZn1H6H&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fum6EoEzYRXVpauVOSGtev74wtNz2f98t41n0ebDadInF81LZr5Fz7FKws5iUkHsUWuwkRCk8e0SdSxwXQaXe4R7jh6LDQivwLKizUBJEO3pamngoMkVsmhBDv9Fz4GzmMeAbPLdKRSs5zGlqyE5ksdniUEg9DlTYJSrkQqQeZc1hcyt%2BDBCKV%2Bpk1Gc19CRy14ZR5uOLNlYsik67328%2F27IHpNYNV1co%2FmlURnyGrt7eZrp5RM5GftEdoPOn5V24pSMnLqsNgsvx4OONxPZXb%7Ctkp%3ABk9SR8aE19jqZQ,2025-06-09 12:34:14.413281
ebay,iphone 13 mini,128GB,unlocked,209.95,Pre-Owned,https://www.ebay.com/itm/294838709182?_skw=iPhone+13&epid=20052773143&hash=item44a5c1abbe:g:8dsAAOSwWXRlDb0E&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1e4KUlKZa%2FpcKWr84yD%2BoqInRM01obdzdnvavABTM%2FH%2BQnr9m91CEwvcPBOEoVTzvlkhTxW1DYvecVqBNDX8pYqVGrLA70IgiyubkbGg%2FvbpOtd5YuVv%2FUgaLROzstJFopXOoVFnz287tppiIwDsD3vpTROAp9MMWXlIZ03WzR%2B78c2uYqXIb00p%2Ft0OCQlyookJJ%2Birp1cIwpKD5J3enI8bNuzBN8EkwaoK%2FZ7bL5LdCNyHvHmv6wc%2FB5qWP1GvCHUQ8GK8cHw1sjo5lCSOqQv%7Ctkp%3ABk9SR8aE19jqZQ,2025-06-09 12:34:14.413281
ebay,iphone 13,256GB,unlocked,300.0,Pre-Owned,https://www.ebay.com/itm/326628477842?_skw=iPhone+13&hash=item4c0c930b92:g:JXYAAOSwILtoRuyn&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fp8TBd8dmNAb2OaY5KmSy3IMs9%2F6XpbNdrRlUUSpaZEqph6pa5UkfuCLISDtwDZn97fEr2oYU7X%2FVEoA2e0ud31LFUx4owmscCLdlsKA40iG%2BuPFTWjs%2Bwm55bdig1TxBEeGe4m6J2v2pqnbYVL7IfJhJz3q2nDAVaiwlHnEUMprsiauN3Oxm292HvnDJgYBho8m%2B%2FmSpzD%2BAaHHJ5EQ8whNR%2Bq8%2BT0Xrwme1sxg4ePF0Zi2k295BTXbSc2%2ByfkQDVU3VdDYCU8tor7WjJpn%2FK%7Ctkp%3ABk9SR8aE19jqZQ,2025-06-09 12:34:14.414280
ebay,iphone 13 mini,128GB,unknown,194.99,Good - Refurbished,https://www.ebay.com/itm/196517411775?_skw=iPhone+13&epid=13049281007&hash=item2dc159bbbf:g:s7cAAOSwV2lmnxMv&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dLBMpg%2FuYI1ckDdhkIM9BLx0NGPchxpRPnfIGoiJ4TwL8ZORStVLG9hoxVTfY2fVxVVRj8saqF0im9qqzMXbYxr%2BVmF1DCmAjixPfdvKR2QqQfu95n8tTD6%2FdOfm%2Fv1Jo%2FxB4HX2HkixvSx99ofm8Aqh9S6d%2F3sqMKQpAB8R6XQ2AgZa0zgTZJphIAaMghtvKTnTd5NFFfyu%2Bruho35F9NnXQleXEvBBQ%2Bt6rH8nOdXTgJwBZo07Tjac4az0V7uU9o71tydZPYgr4bdNpLv5xj%7Ctkp%3ABk9SR8aE19jqZQ,2025-06-09 12:34:14.416284
ebay,iphone 13 mini,128GB,unlocked,236.95,Good - Refurbished,https://www.ebay.com/itm/294655667278?_skw=iPhone+13&epid=27049276471&hash=item449ad8ac4e:g:IYIAAOSwp~ZlDbyb&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dbaO968q5tZSyRTxCxyqxOuh5ilmcwPeqixs37UMnymCyKRo94rqOmqu%2B43gk9%2BXhcmxthF54%2BdIDXcBEi9v6HOTL9qv1cPeWmfQE%2BS3dp6qFNJnGMrb%2FnrS6raUQhWycAA0Xg7vPyuzX8%2BANtyGt5I3UBz0sMrQtEvP2J%2BYpkLySdS0uOekmO5czXeJAsksWVFDGA5GGB954nEBPBnwRx%2Fd0nB1DKQS9HkVy4jVS3Wg%3D%3D%7Ctkp%3ABk9SR8iE19jqZQ,2025-06-09 12:34:14.417282
ebay,iphone 13,256GB,unlocked,289.95,Good - Refurbished,https://www.ebay.com/itm/364647886918?_skw=iPhone+13&epid=19049287637&hash=item54e6b53046:g:sSwAAOSwEYJkNF~h&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dQ%2B1I8gAMSk94SHIYYGy1y2iPCQNaIqavy6B%2BSJtd9Geo9%2BBofVRe9wSp2%2BI6Z%2BOOjGRe%2BlIHGIaymuxBNPtUZLP5MoXEKfd5Hz6BGanQeRr3%2F5PRf%2F0097R2a6Ccl6V8IpTFWqAcebq1PfZSsepggNVabmdIGmzRqUCxB6aPUGMC4iv8pF1GsbFzWsn8k1mbmC5GVdNimd2ibEEFqyi1%2FDKT0rtHopM1VihxOSDKwcQ%3D%3D%7Ctkp%3ABk9SR8iE19jqZQ,2025-06-09 12:34:14.417282
ebay,iphone 13 pro,512GB,unlocked,397.95,Excellent - Refurbished,https://www.ebay.com/itm/127098347437?_skw=iPhone+13&epid=26049291157&hash=item1d97a6dfad:g:FjcAAOSwINJhQhsZ&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1em1GxsiGb37UK%2Fuu1fUlFEziC80oOyV%2Ba191IQlFk7FxZIJ%2BPj9XT9FwBQMWOhQ594W%2B6P8%2BpLaWI0XruBvJ9VlGdI86b%2FF7z2UPhnEBejqwWeGqEMs7tOg4pGq8iOoo62e%2FLjt2VrvgCw7F%2F7UfRsDBVQfRu%2FAr5RUOwEHO%2B8ZiMtdpkPs9klLTF5xfbgetRyo6Y5ZfFruMbeibVAHqwKg%2FhqOcX3%2FDpEHfLSfWLl2A%3D%3D%7Ctkp%3ABk9SR8iE19jqZQ,2025-06-09 12:34:14.418785
ebay,iphone 13,128GB,unknown,227.99,Good - Refurbished,https://www.ebay.com/itm/176451056217?_skw=iPhone+13&epid=14064993588&hash=item29154d7259:g:2f0AAOSwA1VmgxMv&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dGd3vrMEQSp1VvjcGYo%2FOb8bXbD4NHc30ipGa1Jd4gQeZdEcuWh3ZYGZAuDhZb%2F%2BwJsnRgAYPBa1nH5QkQsFum9gxfmwXFrDROmBIGhYzrTG19borEyszDtHT4l%2B4ermqePHb53wdVMfxtuhQO3%2Bh%2BrciDOAXMf1EEY7JgyzzgBFiwmIDKx4%2Bu36hxL5ETDDBlbGwqS8aVHq29XWuMdqdAqHr%2BJbu6l3X4%2BkykVNu3eg%3D%3D%7Ctkp%3ABk9SR8iE19jqZQ,2025-06-09 12:34:14.419783
ebay,iphone 13 pro max,128GB,unlocked,469.99,Pre-Owned,https://www.ebay.com/itm/226382983739?_skw=iPhone+13&epid=3065004381&hash=item34b57a323b:g:gVkAAOSw2VdkCd4I&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cNOZAyKewlORsPYSE9CCk5FcsQjjF8si3ABh7qLbWdo1CkBOTCwAVkQ28VKXjpppk6VRFNOpKsO80QzHsjShvw2hw1ov9eDQVRmpmu0x3VlVHPot5%2FFKVpJ4tmAZXfF5m4gCVbwudjH9Adu0n6ddYzrbPxKofMkl4dTkxZiD%2B8S4UrT75qCBoEftVW5jxvtUM24ArS7k6O9azKlhnrvjdtUmfsuSGEG%2FrQRDXzo7hmqSOExHGlySmrX7p1lNe2omMUZeWAu3h2IPg3mOHAWzfP%7Ctkp%3ABk9SR8qE19jqZQ,2025-06-09 12:34:14.420924
ebay,iphone 13 mini,128GB,unlocked,224.99,Pre-Owned,https://www.ebay.com/itm/256842759153?_skw=iPhone+13&epid=27049276471&hash=item3bcd057bf1:g:b9sAAeSwutRoNfud&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dPZ4RMGCrsLcEGBBu7L7iFeudz1E8kOd%2BRYushSWaV5aDzVUanvJqfOqlM8m68d%2BEtFUIbIuI%2BIplgMbLcBpsUDiLl4Mg%2FuxfYn6b9hQY78flMqCidaZNLS6Fui%2Ft76mgpY52w1UTyhySzIR5Q8HHWvKuua%2F1IODoGeNxVfjRkuw5JxOvFjT5vPPeY5rMVVd1zZMWYbzJPFtihbSInf1Tn5nszdCV3fRMOGhl32e2Kxw%3D%3D%7Ctkp%3ABlBMUMqE19jqZQ,2025-06-09 12:34:14.422261
ebay,iphone 13 mini,128GB,unlocked,334.99,Brand New,https://www.ebay.com/itm/376196258861?_skw=iPhone+13&epid=5049289969&hash=item57970b5c2d:g:sloAAOSwdnJn9nW~:sc:ShippingMethodStandard!46256!US!-1&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dWRNjefxP%2FPzt4o1L%2Byd%2B9dr3M8jX%2B4XfF9nTqmq%2F%2BX9Q5zj0UDIdSRI%2F8GaKkqR%2Fe0iSxrUWcSLcaSYcgzZBqlL2eV%2B9IF%2BC1RLmtX9sO%2FL%2FlwHTBc1W7HyQlrgcszDHNBMD8%2BLICSmm0ksKo%2BgvxeG%2BOhHgjN4nuT%2Fsoj7JRcyVN8NudvA%2F54dMBfM9XeUipqvG%2FsCCdF8IH4FhkFVFXLnsVqKSBNT1EdgkG896gxA%3D%3D%7Ctkp%3ABk9SR8qE19jqZQ,2025-06-09 12:34:14.423261
ebay,iphone 13 mini,128GB,unlocked,229.93,Pre-Owned,https://www.ebay.com/itm/256754105930?_skw=iPhone+13&epid=5049289969&hash=item3bc7bcbe4a:g:K9gAAOSwY0BmYheh&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fo7lZbj5QfJMqqXrsSrhlxfv0XIO32rxla5nHe5risyyUWqR0jBhb0a2lmb5neIKMfLv1IBFB95zDuwzTMVNktwv0tInuteWofShuZrtWB%2BCILgyNc2durzFLBDcBtIq3YPrgA9VqUsqcBKSJpSLLDdsQi%2BAW08jONkj9TTx0aGfznRPqKbR7RSayIvh8hvlRTpLHKd7YTyD41iDMtch15rUNJmHR9seBZXU0hVP4IXQ%3D%3D%7Ctkp%3ABk9SR8qE19jqZQ,2025-06-09 12:34:14.423261
ebay,iphone 13,128GB,unknown,299.99,Brand New,https://www.ebay.com/itm/116202586377?_skw=iPhone+13&epid=22072665462&hash=item1b0e36c109:g:Ur4AAOSw14dmW4rO&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1c1DR5g8BmSqduS%2BL5PIXxZMBBht%2BhznoU0mhjjm162EGlJ7pXTWuWxPMpJAGHDitNGNxOa9cE95r0XxrT0pBCICX3IM5zUcL%2FD%2BjtPCzj0U5KEPYt7W%2FQVfiiPPWVoTIcxTdNuWmncr8A%2BNQkwWwZmTv1KSHmtRym4yfITFovHJD4b14Cy3f%2BGWEQVKfDQ84bfkvkDQvRl%2BpF8mirmqnjbWC7SLxJlmB78s4z4IC3OZUZ%2FYvG5MHQLPPGpTfTM2xSqBJyKYSdMxmcIHevG7sBd%7Ctkp%3ABk9SR8qE19jqZQ,2025-06-09 12:34:14.424261
ebay,iphone 13,256GB,locked,333.0,Brand New,https://www.ebay.com/itm/186851748729?_skw=iPhone+13&epid=12072712455&hash=item2b813b6b79:g:pEMAAOSw8GFnZaFx&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fSqQgDPoQgZHvrS3beZCI85NtXOSKKpgwkEAQd3M3IzfR35VxshyblTdXH51SguOI2iYp5dRDnomu6g6ZF9I5zOjrLMdqxpVFeKWMRE423VVqlNjVXtHH6T4zkROHEbgaf3L4uAF1FdyuFOZbbyilqP3osDbbDyhaM3amqpuyr6tC4Fuj9tji%2Fmo%2F3xA7KDhNaKuB%2BIKMv6H%2BOc4Cdfh%2FBsFmBWd4Xbn3l%2FJLQh%2Bzy9A%3D%3D%7Ctkp%3ABk9SR8qE19jqZQ,2025-06-09 12:34:14.424261
ebay,iphone 13 pro max,128GB,unlocked,455.99,Very Good - Refurbished,https://www.ebay.com/itm/226423631540?_skw=iPhone+13&epid=10049287446&hash=item34b7e66eb4:g:ndUAAOSwBYRnIVS9&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1febyBHBuTHI84T56SvfyzSc2nZUYBgcg3Thv2sbuX3daLJcFCvBoc0dHIDwlXUyZIqhgxtbMmmgj1M%2BGASlI%2FuW38KLlInwlLuLOlc4oIPdjcUxMVlxxIpcPujvtqmTOqmriR27CyswYqedRXTw21PqMl%2BQLGLdHS1rUSIdyzLJkpSyyQKYmYnMhZ%2FdAkXX%2F20IHsS2NupC2WSslT%2FnCFz6BxKdO9BKkgZMNoYRAHkzp1R0NQtQqARctlM9GobtVhOceQ1NPwFhDvrtbOcQVbC%7Ctkp%3ABk9SR8qE19jqZQ,2025-06-09 12:34:14.425377
